ID,標題,作者,年份,期刊,類別,評分,標籤,一行摘要,DOI,URL,來源,加入時間
390,Operational BL SERIES disc pump,,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""呼氣採集系統"", ""研究報告／白皮書""]",本報告詳細介紹了TTP Ventus公司推出的BL系列圓盤式幫浦，針對其性能、應用和評估套件進行說明。該幫浦系列(BL-S2-012 / BL-S2-030 /…,,,import,2026-04-04 13:14:16
391,THE ULTIMATE GUIDE TO MEDICAL DEVICE CAPA,,,,ai_model,3.0,"[""機器學習與深度學習"", ""研究報告／白皮書""]",本指南旨在協助醫療器材公司有效執行和改進矯正與預防措施（CAPA）流程。作者指出CAPA是醫療器材公司面臨的常態性挑戰，經常是FDA檢查和ISO審核的主要關注點…,,,import,2026-04-04 13:14:16
389,"Electronic Nose Analysis of Exhaled Breath Volatile Organic Compound Profiles during Normoxia, Hypoxia, and Hyperoxia",,2024,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""呼氣代謝體"", ""期刊論文""]",本研究旨在探討在不同氧氣條件下（正氧飽和症、低氧症和高氧症）正常受試者呼出氣體中的揮發性有機化合物（VOC）圖譜，並使用電子鼻（e-nose）進行分析。研究目的…,,,import,2026-04-04 13:14:15
377,Current breathomics—a review on data pre-processing techniques and machine learning in metabolomics breath analysis,,,,ai_model,3.0,"[""機器學習與深度學習"", ""呼氣代謝體"", ""期刊論文""]",本研究回顧了氣味醫學領域的 breathomics，即對呼出的空氣進行代謝體分析。breathomics旨在尋找與異常代謝過程（例如炎症）相關的揮發性有機化合物…,,,import,2026-04-04 13:14:14
379,Wearable Collector for Noninvasive Sampling of SARS-CoV‑2 from Exhaled Breath for Rapid Detection,,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""癌症"", ""期刊論文""]",本研究開發了一種可穿戴式裝置，用於非侵入式地採樣呼出氣體中的 SARS-CoV-2 病毒，以實現快速檢測。由於 COVID-19 疫情的蔓延，公共場所和工作場所…,,,import,2026-04-04 13:14:14
381,The suitability of Tedlar bags for breath sampling in medical diagnostic research,,2007,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""呼氣代謝體"", ""期刊論文""]",本研究旨在評估 Tedlar 袋在醫療診斷研究中用於收集呼吸樣本的適用性。研究團隊利用質子傳移反應-質譜儀 (PTR-MS) 監測了裝在自製黑層 Tedlar…,,,import,2026-04-04 13:14:14
382,致冷晶片應用於除濕之研究,,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""其他疾病"", ""學位論文""]",本研究探討利用致冷晶片進行除濕的可行性，旨在開發一種環保、低噪音的除濕解決方案。致冷晶片，基於N型或P型半導體與金屬連接，透過直流電源即可產生冷卻效果，避免了傳…,,,import,2026-04-04 13:14:14
372,Sensors and Microsystems AISEM 2009 Proceedings,,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""特徵提取與演算法"", ""研討會論文""]",本研討會論文集彙集了2009年第14屆義大利感測器與微系統會議(AISEM)的部分論文，會議於2009年2月24日至26日在義大利帕維亞大學舉行。本書內容涵蓋了…,,,import,2026-04-04 13:14:13
373,Least Squares Neural Network-Based Wireless E-Nose System Using an SnO2 Sensor Array,,2018,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""生物標記探索"", ""期刊論文""]","本研究開發了一種基於最小二乘神經網路（Least Squares Neural Network, LSNN）的無線電子鼻系統，利用氧化錫（SnO2）氣體感測器陣…",,,import,2026-04-04 13:14:13
375,SKC特殊採樣介質儲存方式及保存期限一覽表,,,,method_tech,3.0,"[""吸附材料與採樣容器"", ""呼氣採集系統"", ""研究報告／白皮書""]",本報告為SKC公司提供的特殊採樣介質的儲存方式及保存期限一覽表，旨在為環境監測和分析實驗室提供技術支持和參考。文件詳細列出了多種採樣介質的組成和相關規格，包括預…,,,import,2026-04-04 13:14:13
376,Odor and Irritation Thresholds for Ammonia: A Comparison between Static and Dynamic Olfactometry,,2007,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""生物標記探索"", ""期刊論文""]",本研究旨在探討靜態嗅覺測量法和動態嗅覺測量法在評估氨氣氣味和刺激閾值方面的可靠性和可比性。研究對象為24名女性，在兩週內對每種方法進行了兩次氨氣氣味檢測閾值（O…,,,import,2026-04-04 13:14:13
370,"Development of an Exhaled Breath Monitoring System with Semiconductive Gas Sensors, a Gas Condenser Unit, and Gas Chromatograph Columns",,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""癌症"", ""期刊論文""]",本研究開發了一種用於監測呼氣中揮發性有機化合物(VOCs)的系統，結合了半導體氣體感測器、氣體冷凝單元和氣體層析儀器。研究目的在於開發一個原型呼氣監測系統，針對…,,,import,2026-04-04 13:14:12
371,The Electronic Nose’s Emerging Role in Respiratory Medicine,,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""呼吸道疾病"", ""期刊論文""]",本研究旨在強調電子鼻技術在呼吸道疾病診斷和監測中的作用。傳統診斷方法存在局限性，而電子鼻技術作為一種人工、便攜的裝置，具有優勢。本文綜述了電子鼻技術的發展歷程，…,,,import,2026-04-04 13:14:12
362,POINT OF VIEW,,2019,,ai_model,3.0,"[""機器學習與深度學習"", ""氣味與情緒_神經科學"", ""期刊論文""]",本文作者Joshua Sanes，一位科學家，從寫作的角度出發，探討了如何在科學論文中融入故事敘述的元素，以提高論文的可理解性和影響力。他指出，科學論文撰寫的常…,,,import,2026-04-04 13:14:11
364,A novel coupling technique based on thermal desorption gas chromatography with mass spectrometry and ion mobility spectrometry for breath analysis,,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""呼氣代謝體"", ""期刊論文""]",本研究提出了一種新穎的熱脫附氣相層析-質譜儀（GC-MS）與離子移動譜儀（IMS）耦合技術，旨在提升呼吸氣體分析的敏感度和識別能力。呼吸氣體分析作為一種無創診斷…,,,import,2026-04-04 13:14:11
366,A smart mask for exhaled breath condensate harvesting and analysis,,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""呼氣代謝體"", ""期刊論文""]",本研究開發了一種名為EBCare的智慧口罩，旨在實現呼氣氣凝析物（EBC）的即時原位監測，以克服傳統EBC分析的局限性。EBC富含分子信息，可提供健康狀況的深入…,,,import,2026-04-04 13:14:11
367,Class II Special Controls Guidance Document: Breath Nitric Oxide Test System - Guidance for Industry and FDA Staff,,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""生物標記探索"", ""研究報告／白皮書""]",本文件為美國食品藥品管理局（FDA）針對呼吸式一氧化氮檢測系統（Breath Nitric Oxide Test System）發布的特殊控制指引文件。該系統旨…,,,import,2026-04-04 13:14:11
368,Sensing mechanism of the zirconia-based highly selective NO sensor by using a plate-like Cr2O3 sensing electrode,,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""生物標記探索"", ""期刊論文""]",本研究探討了以片狀Cr2O3為感測電極的氧化鋯基NO感測器的感測機制。研究團隊觀察到，片狀Cr2O3對NO具有高度選擇性，而形狀不規則和立方體狀Cr2O3則容易…,,,import,2026-04-04 13:14:11
369,Advances in Electronic-Nose Technologies Developed for Biomedical Applications,,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""呼氣代謝體"", ""綜述論文""]",這篇綜述論文回顧了過去25年電子鼻技術在生物醫學領域的發展進展，並展望了其未來的潛在應用。電子鼻技術因其在疾病診斷、免疫學、病理學、患者康復、藥理學、物理治療、…,,,import,2026-04-04 13:14:11
354,TECHNICAL PAPER Development of an E-nose system using machine learning methods to predict ventilator-associated pneumonia,,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""癌症"", ""期刊論文""]",本研究旨在開發一種用於早期預測呼吸機相關肺炎（VAP）的氣體檢測系統。VAP是重症加護病房中常見的院內感染，診斷依賴於臨床痰液培養和支氣管肺泡灌洗液分析，但準確…,,,import,2026-04-04 13:14:10
359,Sensors for the detection,,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""生物標記探索"", ""期刊論文""]",本研究旨在開發用於監測健康狀況的氨氣檢測系統，並探討氨氣作為潛在生物標記的應用。氨氣在肝臟、腎臟和胃部功能失調中扮演重要角色，例如慢性腎臟病（CKD）、消化性潰…,,,import,2026-04-04 13:14:10
361,Wearable breath analysis,,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""呼氣代謝體"", ""綜述論文""]",本綜述論文探討了穿戴式呼吸分析技術的發展現狀與面臨的挑戰。呼吸分析作為一種非侵入式的診斷工具，基於檢測呼氣中的揮發性有機化合物（VOCs）來判斷疾病或代謝狀況。…,,,import,2026-04-04 13:14:10
352,Peppermint protocol: first results for gas chromatography-ion mobility spectrometry,,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""呼氣代謝體"", ""期刊論文""]",本研究為「薄荷計畫」(Peppermint Initiative)的一部分，旨在為呼氣分析方法之標準化提供參考數據。研究團隊進行了五項使用氣體 chromato…,,,import,2026-04-04 13:14:09
353,Benchmarking breath analysis using peppermint approach with gas chromatography ion mobility spectrometer coupled to micro thermal desorber,,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""呼氣代謝體"", ""期刊論文""]",本研究旨在利用薄膜熱脫附-氣相層析-離子遷移質譜儀 (µTD-GC-IMS) 評估氣體分析標準化方法，並與傳統的金標標準氣相層析-質譜儀 (GC-MS) 進行比…,,,import,2026-04-04 13:14:09
346,Recent advances in graphene based gas sensors,,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""呼氣代謝體"", ""期刊論文""]",本研究綜述了基於石墨烯的氣體傳感器的最新進展。石墨烯因其優異的熱電導率、表面積和機械強度等特性，在化學傳感領域受到廣泛關注。本文重點探討了修飾石墨烯材料在氣體傳…,,,import,2026-04-04 13:14:08
349,"Review on odour pollution, odour measurement, abatement techniques",,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""呼氣代謝體"", ""研究報告／白皮書""]",本研究報告旨在為政策制定提供共同的科學指導，針對氣味污染的本質、測量方法和減緩和影響技術等關鍵問題，綜述了當前科學框架。報告屬於D-NOSES（Distribu…,,,import,2026-04-04 13:14:08
339,Breath Sensors for Health Monitoring,,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""呼氣代謝體"", ""期刊論文""]",本研究探討了呼吸感測器在健康監測領域的潛力與挑戰。儘管呼吸分析在疾病診斷和治療引導方面具有重要價值，尤其是在早期疾病檢測、個性化療法和低收入地區的醫療保健方面，…,,,import,2026-04-04 13:14:07
345,Performance Analysis of MAU-9 Electronic-Nose MOS Sensor Array Components and ANN Classiﬁcation Methods for Discrimination of Herb and Fruit Essential Oils,,2021,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""呼氣代謝體"", ""期刊論文""]",本研究探討了MAU-9電子鼻系統的性能分析，旨在提高其在辨識和分類水果及草本植物精油方面的整體運作效率及有效性。研究團隊使用金屬氧化物半導體 (MOS) 類型電…,,,import,2026-04-04 13:14:07
333,Attempts at Simplified Measurement of Odors in Japan using Odor Sensors,,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""生物標記探索"", ""研討會論文""]",本研究探討了在日本簡化測量氣味的方法，主要利用氣味感測器。由於日本《惡臭管制法》要求使用嗅覺和儀器方法來測量氣味，但這些方法涉及複雜的程序，需要專業人員和配備人…,,,import,2026-04-04 13:14:06
335,Toward all-fiber supercontinuum spanning the mid-infrared,,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""呼氣代謝體"", ""期刊論文""]",本研究致力於開發全光纖、中紅外波段超連續光譜光源，以實現更廣泛的應用，例如微量氣體檢測、自由空間通訊和紅外干擾。目前超連續光譜的產生常依賴自由空間雷射系統，系統…,,,import,2026-04-04 13:14:06
337,Asthma breathomics—promising biomarkers in need of validation,,,,disease_chronic,3.0,"[""呼吸道疾病"", ""呼氣代謝體"", ""期刊論文""]",本研究旨在評估兒童氣喘呼氣揮發性有機化合物 (VOCs) 的生物標記潛力，並針對先前的一篇綜述文章「兒童氣喘呼氣揮發性有機化合物的呼吸瘤學」進行補強與擴展。研究…,,,import,2026-04-04 13:14:06
326,Comparison of metabolites in exhaled breath and bronchoalveolar lavage ﬂuid samples in a mouse model of asthma,,2011,,disease_chronic,3.0,"[""呼吸道疾病"", ""呼氣代謝體"", ""期刊論文""]",本研究旨在利用多毛細管離子遷移質譜儀（MCC/IMS）分析哮喘小鼠呼氣氣體與細支氣管肺泡灌洗液（BALF）中的代謝物，以探討哮喘相關的分子標記。研究團隊首先利用…,,,import,2026-04-04 13:14:05
329,"A low cost, easy-to-assemble, open-source modular mobile sampler design for thermal desorption analysis of breath and environmental VOCs",,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""呼氣代謝體"", ""期刊論文""]",本研究開發了一種低成本、易於組裝的開源模組化移動式採樣器，用於熱脫附分析呼吸和環境VOCs。呼吸氣體中含有數百種揮發性有機化合物（VOCs），這些VOCs是健康…,,,import,2026-04-04 13:14:05
330,Machine Learning for Risk Stratification in Kidney Disease,,,,ai_model,3.0,"[""機器學習與深度學習"", ""代謝疾病"", ""期刊論文""]",本研究回顧了機器學習工具在慢性腎臟疾病風險分層上的應用及其潛在價值。隨著臨床對慢性腎臟疾病的治療與預防措施日益重視，風險分層已成為重要的臨床工具。傳統的腎功能和…,,,import,2026-04-04 13:14:05
317,Mobile Sensor that Quickly and Selectively Measures Ammonia Gas Components in Breath,,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""呼氣代謝體"", ""期刊論文""]",本研究旨在開發一種可移動式呼吸氣體感測器，用於快速且選擇性地測量呼氣中的氨成分。隨著全球人口老化的加劇，對能夠快速檢測疾病並改善生活方式的個人化醫療保健的需求日…,,,import,2026-04-04 13:14:03
321,Gas Chromatography – Ion Mobility Spectrometry as a tool for quick detection of hazardous volatile organic compounds in indoor and ambient air: A university campus case study,,2022,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""呼氣代謝體"", ""期刊論文""]",本研究探討了利用氣體層析-離子移動譜儀（GC-IMS）快速檢測室內及環境空氣中危險性揮發性有機化合物（VOCs）的可行性，並以大學校園為案例進行研究。隨著社會對…,,,import,2026-04-04 13:14:03
322,Nanostructured Polypyrrole-Based Ammonia and Volatile Organic Compound Sensors,,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""呼氣代謝體"", ""綜述論文""]",本綜述旨在總結基於納米結構聚合物的傳感器製造的最新進展，重點關注聚吡咯（PPy）。研究了化學物理參數（主要是各種聚吡咯納米結構的形貌）與對選定的氣體和揮發性有機…,,,import,2026-04-04 13:14:03
311,"Medical Device Software Verification, Validation, and Compliance",,2011,,ai_model,3.0,"[""機器學習與深度學習"", ""癌症"", ""書籍／書籍章節""]",本書籍章節探討了醫療設備軟體驗證、驗證和合規性的演進過程，並闡述了在醫療設備產業中軟體驗證的重要性。作者David A. Vogel以其在該領域的經驗為基礎，說…,,,import,2026-04-04 13:14:02
312,Medical Device Innovation Handbook,,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""機器學習與深度學習"", ""書籍／書籍章節""]",本手冊旨在為醫療器械創新領域的入門者提供簡潔的介紹，特別針對學生和初學者。其內容基於在明尼阿波利斯和特拉維夫舉行的醫療器械創新研討會的經驗，並匯集了作者的專業知…,,,import,2026-04-04 13:14:02
303,Kori-xr™ Specification sheet,,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""呼氣代謝體"", ""研究報告／白皮書""]",本研究報告為Markes International Ltd. 之 Kori-xr™ 產品規格說明書。Kori-xr™ 是一種用於分析濕氣空氣的設備，旨在提高…,,,import,2026-04-04 13:14:01
299,510(k) SUBSTANTIAL EQUIVALENCE DETERMINATION DECISION SUMMARY ASSAY AND INSTRUMENT COMBINATION TEMPLATE,,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""呼吸道疾病"", ""研究報告／白皮書""]",本文件為美國食品藥品監督管理局 (FDA) 針對 NIOX MINO® Airway Inflammation Monitor (一種測量呼氣一氧化氮的裝置)…,,,import,2026-04-04 13:14:00
301,Development of a Quality Control Method for Raw Cow Milk Using Gas Chromatography –Ion Mobility Spectrometry and Gas Sensor Measurements,,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""呼氣代謝體"", ""研討會論文""]",本研究開發了一種用於原奶品質控制的方法，結合氣相層析-離子遷移質譜儀 (GC-IMS) 和氣體感測器測量。研究旨在建立一套可在乳農場實施的、低成本且快速的品質監…,,,import,2026-04-04 13:14:00
294,Screening for bacterial vaginosis: a novel application of artificial nose technology,,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""呼吸道疾病"", ""期刊論文""]",本研究探討了利用人工嗅覺技術（AromaScan系統）作為診斷細菌性陰道炎的篩查方法的可行性。細菌性陰道炎是女性常見的陰道感染之一，其診斷依賴於臨床症狀，如陰道…,,,import,2026-04-04 13:13:59
295,Exhaled Breath Analysis for Investigating the Use of Inhaled Corticosteroids and Corticosteroid Responsiveness in Wheezing Preschool Children,,,,disease_chronic,3.0,"[""呼吸道疾病"", ""呼氣代謝體"", ""期刊論文""]",本研究旨在探討吸入性皮質類固醇（ICS）對哮鳴學齡前兒童呼出揮發性有機化合物（VOCs）的影響，並評估呼出VOCs在預測皮質類固醇反應性方面的潛力。研究採用交叉…,,,import,2026-04-04 13:13:59
288,A Study on Planning of Ventilation Facilities for Commercial Kitchens in Taiwan,,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""呼吸道疾病"", ""研究報告／白皮書""]",本研究旨在為台灣餐飲業廚房提供一套實用的通風設施規劃與維護指引，以改善廚房空氣品質、促進廚房人員健康並降低空調設備運轉成本。研究背景為台灣亞熱帶氣候環境，廚房通…,,,import,2026-04-04 13:13:58
280,A benchmarking protocol for breath analysis: the peppermint experiment,,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""呼氣代謝體"", ""期刊論文""]",本研究旨在建立呼吸氣體分析的基準協議，以解決由於缺乏標準化導致的實驗結果難以複製的問題。研究團隊啟動了“薄荷協議”（Peppermint Initiative）…,,,import,2026-04-04 13:13:57
278,Evaluation of a novel diagnostic test for bacterial vaginosis: ‘the electronic nose’,,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""生物標記探索"", ""期刊論文""]","本研究旨在評估一種新型診斷工具——電子鼻（electronic nose，OMATM）在診斷細菌性陰道病（bacterial vaginosis, BV）上的敏…",,,import,2026-04-04 13:13:56
272,Gas Sensors- A Review,,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""生物標記探索"", ""綜述論文""]",本綜述文獻回顧了氣體傳感器的發展與應用，針對特定物種的不同靈敏度水平，探討了商業上可用的化學傳感器。文獻首先概述了常見的化學傳感器的差異，包括感測材料和性質變化…,,,import,2026-04-04 13:13:55
277,"Handbook of Gas Sensor Materials Properties, Advantages and Shortcomings for Applications Volume 2: New Trends and Technologies",,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""呼氣代謝體"", ""書籍／書籍章節""]",本手冊為《氣體感測器材料手冊》的第二卷，旨在填補關於氣體感測器材料分析的知識缺口。由於氣體感測器在環境控制、公共安全、引擎性能監測、醫療治療等多個領域的應用日益…,,,import,2026-04-04 13:13:55
265,Exhaled Breath Condensate in Childhood Asthma: A Review and Current Perspective,,,,disease_chronic,3.0,"[""呼吸道疾病"", ""呼氣代謝體"", ""綜述論文""]",本綜述論文探討了兒童哮喘中呼氣冷凝物（EBC）的應用及其當前觀點。EBC作為一種無創評估呼吸道炎症的工具，於二十多年前被引入。本研究旨在回顧最新的文獻，探討EB…,,,import,2026-04-04 13:13:54
267,Exhaled Breath Proﬁling Enables Discrimination of Chronic Obstructive Pulmonary Disease and Asthma,,2009,,disease_chronic,3.0,"[""呼吸道疾病"", ""呼氣代謝體"", ""期刊論文""]",本研究旨在探討呼氣分析是否能有效區分慢性阻塞性肺病（COPD）和哮喘，由於這兩種疾病的臨床特徵常有重疊，阻礙了準確診斷。研究團隊假設電子鼻分析產生的呼氣分子指紋…,,,import,2026-04-04 13:13:54
270,BreathSpec® Gas Chromatograph-Ion Mobility Spectrometer for VOC Trace Detection,,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""呼氣代謝體"", ""期刊論文""]",本研究介紹了BreathSpec®，這是一種結合氣體層析儀（GC）與離子移動質譜儀（IMS）的裝置，用於檢測呼氣中痕量的揮發性有機化合物（VOCs）。Breat…,,,import,2026-04-04 13:13:54
263,Exhaled Breath Analysis: from Laboratory Test to Wearable Sensing,,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""呼氣代謝體"", ""期刊論文""]",本研究綜述了呼吸分析技術在臨床研究和日常健康管理中的重要作用，尤其是在應對呼吸道和代謝疾病等全球健康挑戰的背景下。隨著呼吸分析策略的發展，需要醫學、生物學、工程…,,,import,2026-04-04 13:13:53
255,Breathomics for the Clinician: The use of volatile organic compounds in respiratory diseases,,,,disease_chronic,3.0,"[""呼吸道疾病"", ""呼氣代謝體"", ""期刊論文""]",本綜述探討了呼氣體揮發性有機化合物 (VOCs) 在呼吸道疾病診斷與監測方面的應用，旨在為臨床醫生提供呼吸omics的實用資訊。長久以來，VOCs被視為替代性診…,,,import,2026-04-04 13:13:52
256,"Stability of selected volatile breath constituents in Tedlar, Kynar and Flexfilm sampling bags",,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""呼氣代謝體"", ""期刊論文""]",本研究探討了四十一種選定的呼吸氣體組分在三種不同聚合物採樣袋（Tedlar、Kynar 和 Flexfilm）中的穩定性。研究目的在於比較不同材料在呼吸氣體採集…,,,import,2026-04-04 13:13:52
247,Detection of Microorganisms with an Electronic Nose for Application under Microgravity Conditions,,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""呼氣代謝體"", ""期刊論文""]",本研究探討了利用電子鼻監測太空船內微生物污染的可行性，特別是在微重力條件下。為此，研究團隊對現有的商業電子鼻進行改進，使其能夠採集來自特定細菌和真菌類群發出的微…,,,import,2026-04-04 13:13:51
248,Breath Analysis: Comparison among Methodological Approaches for Breath Sampling,,2020,,method_tech,3.0,"[""呼氣採集系統"", ""呼氣代謝體"", ""期刊論文""]",本研究旨在比較不同呼氣採集方法的效能，以期解決臨床上應用呼氣分析技術面臨的標準化問題。由於缺乏標準化的呼吸樣本採集程序，呼氣分析技術雖具潛力，但在臨床上應用仍受…,,,import,2026-04-04 13:13:51
250,Effect of Food Intake on Exhaled Volatile Organic Compounds Proﬁle Analyzed by an Electronic Nose,,2023,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""呼氣代謝體"", ""期刊論文""]",本研究旨在探討食物攝取是否會干擾呼氣揮發性有機化合物(VOC)譜分析，並評估電子鼻(e-nose)在不同時間點分辨呼氣樣本的能力。研究招募了28名健康的無菸成年…,,,import,2026-04-04 13:13:51
251,NEUROSCIENCE Poor human olfaction is a 19th-century myth,,,,odor_medicine,3.0,"[""氣味與情緒_神經科學"", ""呼氣代謝體"", ""綜述論文""]",這篇綜述論文挑戰了人類嗅覺能力較其他哺乳動物差的普遍觀點，追溯其根源至19世紀神經解剖學家保羅·布羅卡的猜測。布羅卡認為，人類額葉的發展犧牲了嗅覺系統，導致人類…,,,import,2026-04-04 13:13:51
242,eNoseis a registered trademark of Sensigent 2012 International Breath Analysis Meeting,,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""呼氣代謝體"", ""簡報／投影片""]",這份簡報，來自於2012年國際呼氣分析會議，由Sensigent公司CEO Timothy Burch發表演講，介紹了公司產品eNose的技術原理、應用以及臨床…,,,import,2026-04-04 13:13:50
245,Design and development of an e-nose system for the diagnosis of pulmonary diseases,,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""呼吸道疾病"", ""期刊論文""]",本研究旨在設計並開發一套電子鼻系統（e-nose system），以檢測呼出氣體中的揮發性有機化合物（VOCs），從而實現對肺部疾病的診斷。研究人員指出，除了氮…,,,import,2026-04-04 13:13:50
246,Detection of Common Respiratory Viruses and Mycoplasma pneumoniae in Patient-Occupied Rooms in Pediatric Wards,,,,disease_chronic,3.0,"[""呼吸道疾病"", ""生物標記探索"", ""期刊論文""]",本研究旨在評估兒童病房患者佔用房間內的空氣和物品中常見呼吸道病毒和肺炎支原體的存在情況。研究採用橫斷面研究設計，針對58名已確診感染Enterovirus (n…,,,import,2026-04-04 13:13:50
237,Conductometric Gas Nanosensors,,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""呼氣代謝體"", ""綜述論文""]",本綜述論文回顧了氣體納感測器的研究進展。文章基於納材料獨特的物理和化學性質，特別是室溫下增強的化學反應性，探討了基於碳納管、矽納粒子、金屬納粒子和金屬納線等多種…,,,import,2026-04-04 13:13:49
238,Smells like cancer,,,,odor_medicine,3.0,"[""氣味與情緒_神經科學"", ""癌症"", ""期刊論文""]",這篇期刊論文彙整了關於癌症氣味檢測的研究進展，尤其聚焦於呼氣分析在肺癌診斷和預後方面的潛力。文章首先簡要介紹了癌症患者呼出的特殊氣味現象，並回顧了相關研究的歷史…,,,import,2026-04-04 13:13:49
229,Double-layer Tedlar bags: a means to limit humidity evolution of air samples and to dry humid air samples,,2006,,method_tech,3.0,"[""吸附材料與採樣容器"", ""呼氣代謝體"", ""期刊論文""]",本研究探討了雙層 Tedlar 袋用於限制空氣樣本濕度演變及乾燥濕潤空氣的方法。傳統的 Tedlar 袋在採集包含揮發性有機化合物（VOC）的空氣樣本時，可能因…,,,import,2026-04-04 13:13:48
231,Chemical sensors based on nanostructured materials,,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""呼氣代謝體"", ""綜述論文""]",本綜述文章全面回顧了基於納管、納棒、納帶和納線結構材料的化學傳感器研究的最新進展。文章重點介紹了傳感器的實驗原理、器件設計、傳感機制以及重要的結論。首先，探討了…,,,import,2026-04-04 13:13:48
233,Magnetic Stirring May Cause Irreproducible Results in Chemical Reactions,,2025,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""特徵提取與演算法"", ""期刊論文""]",本研究探討了磁力攪拌器在化學反應中可能造成的重現性問題，揭示了科學界長期忽視的一個潛在因素。磁力攪拌器是實驗室中最常用的裝置之一，用於進行各種化學反應，但其操作…,,,import,2026-04-04 13:13:48
210,Precision Medicine Approaches with Metabolomics and Artificial Intelligence,,2022,,ai_model,3.0,"[""機器學習與深度學習"", ""呼氣代謝體"", ""期刊論文""]",本綜述文獻探討了代謝體分析與人工智慧 (AI) 在精準醫療領域的應用。近年來，質譜儀技術的進步促進了代謝體分析的使用，同時，多元統計方法和機器學習的應用也變得至…,,,import,2026-04-04 13:13:45
197,An Exhaled Breath Sampler Based on Condensational Growth and Cyclone Centrifugation (BSCC),,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""生物標記探索"", ""期刊論文""]",本研究開發並評估了一種基於凝聚生長和旋風離心的新型呼氣呼吸樣本收集器（BSCC）。該收集器透過凝聚生長增加呼氣呼吸氣溶膠的大小，然後透過離心將其收集為液體樣本，…,,,import,2026-04-04 13:13:43
199,An e-nose made of carbon nanotube based quantum resistive sensors for the detection of eighteen polar/nonpolar VOC biomarkers of lung cancer,,,,sensor_hardware,3.0,"[""電子鼻與化學感測器"", ""癌症"", ""期刊論文""]",本研究開發了一種利用碳納米管基量子電阻式感測器（QRS）組成的電子鼻（e-nose），用於檢測十八種肺癌揮發性有機化合物（VOC）生物標記物。研究重點在於使用噴…,,,import,2026-04-04 13:13:43
